symbol,date,entry_time,exit_time,entry_price,exit_price,profit_pct,max_possible_profit,profit_left_on_table,max_loss_avoided,gain_after_loss,time_to_peak_after_loss_secs,reason,ml_entry_prob,ml_crash_prob
MEOH,2026-04-08,17:14:50,17:16:40,59.74,59.71,-0.050217609641782956,3.5821894877803824,3.632407097422165,-0.050217609641782956,3.5821894877803824,5300,ML_CRASH_DETECTED,0.5042548502100769,0.3699748292309138
MEOH,2026-04-08,17:18:10,17:18:40,59.72,59.75,0.05023442732753037,3.616878767582056,3.5666443402545256,0.05023442732753037,3.616878767582056,5180,ML_CRASH_DETECTED,0.6018102112043355,0.20789409803703418
MEOH,2026-04-08,17:20:30,17:21:10,59.777,59.9899,0.3561570503705399,3.5180755139936792,3.1619184636231394,0.023587667497531013,3.5180755139936792,5030,ML_CRASH_DETECTED,0.43549329655913965,0.28197903218415893
MEOH,2026-04-08,17:27:00,17:28:00,59.935,59.945,0.01668474180361727,3.245182280804205,3.2284975390005877,-0.0760824226245104,3.245182280804205,4620,ML_CRASH_DETECTED,0.7439046988784592,0.29752762414437506
MEOH,2026-04-08,17:37:20,17:37:30,60.3325,60.3,-0.05386814735011141,2.5649525545932943,2.6188207019434055,-0.6338209091285858,2.5649525545932943,4050,ML_CRASH_DETECTED,0.4479497676687403,0.6156450396252325
MEOH,2026-04-08,17:38:40,17:38:50,60.71,60.615,-0.15648163399769208,1.9271948608137073,2.0836764948113995,-1.2516883544720834,1.9271948608137073,3970,ML_CRASH_DETECTED,0.6551899245679768,0.2992707959438515
MEOH,2026-04-08,17:41:50,17:42:00,60.445,60.455,0.016543965588548284,2.374059061957155,2.3575150963686067,-0.8187608569774195,2.374059061957155,3780,ML_CRASH_DETECTED,0.4267379938163045,0.283426189900408
MEOH,2026-04-08,17:57:00,17:57:10,60.176,60.155,-0.034897633608084275,2.8316936984844467,2.866591332092531,-0.3753988300983829,2.8316936984844467,2870,ML_CRASH_DETECTED,0.4072169152533535,0.8141797655270518
MEOH,2026-04-08,17:59:30,18:00:00,60.16,60.07,-0.14960106382978108,2.8590425531914994,3.0086436170212805,-0.3489029255319108,2.8590425531914994,2700,ML_CRASH_DETECTED,0.7690002513745163,0.4201003852822711
MEOH,2026-04-08,18:00:40,18:00:50,60.11,60.11,0.0,2.9446015637997056,2.9446015637997056,-0.26601231076360066,2.9446015637997056,2650,ML_CRASH_DETECTED,0.6195799920903667,0.2962157485661981
MEOH,2026-04-08,18:02:10,18:02:30,60.17,60.06,-0.1828153564899442,2.8419478145255126,3.024763171015457,-0.3654645172012675,2.8419478145255126,2550,ML_CRASH_DETECTED,0.6349319494990223,0.2968017025052683
MEOH,2026-04-08,18:03:20,18:03:30,60.1233,60.1233,0.0,2.9218289747901434,2.9218289747901434,-0.2880746732132157,2.9218289747901434,2490,ML_CRASH_DETECTED,0.6235210249345561,0.2373455063675144
MEOH,2026-04-08,18:05:40,18:05:50,59.98,59.98,0.0,3.167722574191407,3.167722574191407,0.0,3.167722574191407,2350,ML_CRASH_DETECTED,0.59840445481154,0.8167386693523716
MEOH,2026-04-08,18:11:40,18:12:10,60.056,60.09,0.05661382709472164,3.037165312375125,2.9805514852804036,0.014986013054483051,3.037165312375125,1970,ML_CRASH_DETECTED,0.46241398417381596,0.39083961911175924
MEOH,2026-04-08,18:12:40,18:12:50,60.19,60.21,0.033228110981895875,2.8077753779697705,2.7745472669878746,-0.14952649941850193,2.8077753779697705,1930,ML_CRASH_DETECTED,0.63463291496919,0.35687919851165567
MEOH,2026-04-08,18:14:10,18:14:20,60.23,60.225,-0.008301510874971696,2.7394985887431607,2.747800099618132,-0.11356466876971097,2.7394985887431607,1840,ML_CRASH_DETECTED,0.5679211756957222,0.8125655916724362
MEOH,2026-04-08,18:15:10,18:15:20,60.26,60.26,0.0,2.6883504812479333,2.6883504812479333,-0.1234649850647148,2.6883504812479333,1780,ML_CRASH_DETECTED,0.6940528800070732,0.49699532061626756
MEOH,2026-04-08,18:16:00,18:16:10,60.22,60.225,0.008302889405517367,2.7565592826303615,2.7482563932248443,-0.05712387910992692,2.7565592826303615,1730,ML_CRASH_DETECTED,0.6137710450484293,0.5106395020403608
MEOH,2026-04-08,18:16:40,18:16:50,60.26,60.245,-0.024892134085629885,2.6883504812479333,2.7132426153335634,-0.1234649850647148,2.6883504812479333,1690,ML_CRASH_DETECTED,0.40323702417416174,0.25632560852091135
MEOH,2026-04-08,18:17:30,18:17:40,60.335,60.34,0.008287063893266857,2.5607027430181515,2.5524156791248847,-0.15745421397198783,2.5607027430181515,1640,ML_CRASH_DETECTED,0.4188747679332209,0.2452771848487051
MEOH,2026-04-08,18:17:50,18:18:00,60.24,60.285,0.07470119521911454,2.7224435590969462,2.647742363877832,0.06640106241699725,2.7224435590969462,1620,ML_CRASH_DETECTED,0.42908788685244326,0.2163035980790276
MEOH,2026-04-08,18:18:40,18:19:10,60.52,60.52,0.0,2.247191011235954,2.247191011235954,-0.3139458030403252,2.247191011235954,1550,ML_CRASH_DETECTED,0.7624576665766672,0.20208178756992043
MEOH,2026-04-08,18:28:00,18:29:40,61.28,61.37,0.14686684073106446,0.9791122715404723,0.8322454308094078,-0.24477806788511516,0.9791122715404723,920,ML_CRASH_DETECTED,0.6824142761337415,0.30658495918696355
MEOH,2026-04-08,18:29:50,18:30:10,61.43,61.3797,-0.08188181670193719,0.7325411036952676,0.8144229203972048,-0.48836073579683725,0.7325411036952676,890,ML_CRASH_DETECTED,0.7716521151179063,0.3141498339001476
MEOH,2026-04-08,18:45:40,18:45:50,61.69,61.695,0.00810504133571496,0.19452099205706688,0.18641595072135192,-0.9077646295996031,0.19452099205706688,2430,ML_CRASH_DETECTED,0.42680204324521237,0.2765034597351664
MEOH,2026-04-08,18:50:30,18:50:40,61.28,61.285,0.008159268929496494,0.864882506527417,0.8567232375979206,-0.24477806788511516,0.864882506527417,2140,ML_CRASH_DETECTED,0.4115112657878806,0.21710973107128254
MEOH,2026-04-08,18:50:50,18:51:00,61.285,61.33,0.07342742922411963,0.856653340948039,0.7832259117239194,-0.25291670066083716,0.856653340948039,2120,ML_CRASH_DETECTED,0.46898614659673576,0.24113526237907534
MEOH,2026-04-08,18:55:50,18:56:00,61.555,61.6353,0.13045244090650823,0.4142636666395948,0.2838112257330866,-0.690439444399313,0.4142636666395948,1820,ML_CRASH_DETECTED,0.41470391310898763,0.8210019252566135
MEOH,2026-04-08,18:56:50,18:57:00,61.54,61.53,-0.016249593760152763,0.43873903152421695,0.45498862528436973,-0.6662333441663902,0.43873903152421695,1760,ML_CRASH_DETECTED,0.51933006619647,0.25518469684979356
MEOH,2026-04-08,19:02:50,19:03:40,61.74,61.495,-0.3968253968254042,0.1133786848072567,0.5102040816326608,-0.9880142533203748,0.1133786848072567,1360,ML_CRASH_DETECTED,0.5757304216152276,0.38179822380972395
MEOH,2026-04-08,19:12:40,19:12:50,61.15,61.13,-0.03270645952574983,1.0793131643499652,1.112019623875715,-0.03270645952574983,1.0793131643499652,810,ML_CRASH_DETECTED,0.5072344032505606,0.5971899632777371
MEOH,2026-04-08,19:13:50,19:14:00,61.175,61.4647,0.4735594605639614,1.0380057212913856,0.5644462607274241,0.13894564773191803,1.0380057212913856,740,ML_CRASH_DETECTED,0.4788851774426388,0.30775030832140526
MEOH,2026-04-08,19:18:10,19:18:20,61.33,61.37,0.06522093592042907,0.7826512310451721,0.717430295124743,-0.11413663786075377,0.7826512310451721,480,ML_CRASH_DETECTED,0.4538024641745885,0.6484886446192704
MEOH,2026-04-08,19:27:00,19:27:20,61.785,61.8,0.024277737314883176,0.038844379703813076,0.0145666423889299,-0.8497208060208766,0.038844379703813076,100,ML_CRASH_DETECTED,0.4456330491105861,0.5484522036207045
MEOH,2026-04-08,19:36:10,19:36:20,61.47,61.475,0.008134049129660904,0.49617699690906086,0.48804294777939994,-0.3416300634455846,0.49617699690906086,1220,ML_CRASH_DETECTED,0.4667184629766647,0.8113500347910855
BCYC,2026-04-08,13:32:10,13:32:20,5.1087,5.1336,0.4874038405073813,0.5148080725037679,0.02740423199638664,-3.1064654413059998,0.5148080725037679,10,ML_CRASH_DETECTED,0.7508532904038726,0.41727439846094766
BCYC,2026-04-08,13:34:00,13:35:10,5.1022,5.1022,0.0,0.29203088863627286,0.29203088863627286,-2.9830269295597915,0.29203088863627286,130,ML_CRASH_DETECTED,0.6007181577466414,0.3621952678715842
BCYC,2026-04-08,13:35:20,13:35:30,5.1022,5.1022,0.0,0.29203088863627286,0.29203088863627286,-2.9830269295597915,0.29203088863627286,110,ML_CRASH_DETECTED,0.43720452379341895,0.33847565860252243
BCYC,2026-04-08,13:36:00,13:36:10,5.1022,5.1022,0.0,0.29203088863627286,0.29203088863627286,-2.9830269295597915,0.29203088863627286,70,ML_CRASH_DETECTED,0.626095440197263,0.517571294101641
BCYC,2026-04-08,13:37:00,13:37:10,5.1022,5.1022,0.0,0.29203088863627286,0.29203088863627286,-2.9830269295597915,0.29203088863627286,10,ML_CRASH_DETECTED,0.5227970547473437,0.5378220266843307
BCYC,2026-04-08,14:13:10,14:13:30,5.0503,5.06,0.1920677979525889,0.6870878957685672,0.49502009781597833,-1.9860206324376735,0.6870878957685672,1060,ML_CRASH_DETECTED,0.42224064904189945,0.3609218178884494
BCYC,2026-04-08,14:16:40,14:18:30,5.0657,5.08,0.28229070019938857,0.3809937422271417,0.09870304202775315,-2.2839883925222475,0.3809937422271417,760,ML_CRASH_DETECTED,0.43118691702117856,0.6215999008464997
BCYC,2026-04-08,14:23:00,14:27:00,5.074,5.0744,0.007883326763893495,0.2167914860070974,0.2089081592432039,-2.443831296807246,0.2167914860070974,250,ML_CRASH_DETECTED,0.4253756042828469,0.27513169173429347
BCYC,2026-04-08,14:32:50,14:33:20,5.085,5.06,-0.4916420845624455,-0.20648967551623204,0.2851524090462135,-2.654867256637164,0.0,0,ML_CRASH_DETECTED,0.7944564164794721,0.5370257735213457
MEOH,2026-04-07,13:31:50,13:32:00,62.26,61.49,-1.2367491166077675,3.4050754898811397,4.641824606488907,-1.300995823964014,3.4050754898811397,22350,ML_CRASH_DETECTED,0.44607420850258644,0.21966726536955555
MEOH,2026-04-07,13:38:50,13:39:00,62.86,62.79,-0.11135857461024544,2.4180719058224565,2.5294304804327017,-1.9487750556792895,2.4180719058224565,21930,ML_CRASH_DETECTED,0.8026218571003366,0.20190462007532364
MEOH,2026-04-07,13:39:10,13:39:20,62.79,62.58,-0.33444816053511844,2.532250358337309,2.8666985188724277,-1.8394648829431457,2.532250358337309,21910,ML_CRASH_DETECTED,0.7641388900916383,0.22091203346825944
MEOH,2026-04-07,13:42:20,13:42:30,62.055,61.97,-0.13697526387881853,3.746676335508816,3.8836515993876346,-0.2422044960116049,3.746676335508816,21720,ML_CRASH_DETECTED,0.5785038144261662,0.25620299130418345
MEOH,2026-04-07,13:46:30,13:46:40,63.2114,63.07,-0.2236938273792343,1.8487171617777773,2.0724109891570115,-0.7694814542946307,1.8487171617777773,21470,ML_CRASH_DETECTED,0.626850272871686,0.29610358929856806
MEOH,2026-04-07,13:47:30,13:50:00,62.8285,63.0287,0.3186452008244704,2.469420724671124,2.1507755238466535,0.04217831079844121,2.469420724671124,21270,ML_CRASH_DETECTED,0.6949726731054078,0.7769830817323528
MEOH,2026-04-07,13:51:20,13:51:30,62.9101,62.98,0.11111093449223092,2.3365087640935167,2.225397829601286,-0.00015895698783394027,2.3365087640935167,21180,ML_CRASH_DETECTED,0.6728862010552638,0.41015423850252014
MEOH,2026-04-07,14:00:50,14:01:00,63.215,63.21,-0.00790951514672555,1.8429170291860981,1.8508265443328236,-0.4824804239500226,1.8429170291860981,20610,ML_CRASH_DETECTED,0.4155274701729298,0.30337408532411175
MEOH,2026-04-07,14:10:30,14:11:10,63.34,63.48,0.22102936532995493,1.6419324281654435,1.4209030628354886,-0.6788759077991898,1.6419324281654435,20000,ML_CRASH_DETECTED,0.5075061912443738,0.21773969017134545
MEOH,2026-04-07,14:12:10,14:12:50,63.3939,63.54,0.23046381434175373,1.5555124388939525,1.3250486245521989,-0.7633226540724036,1.5555124388939525,19900,ML_CRASH_DETECTED,0.5644256699413644,0.25765904673769857
MEOH,2026-04-07,14:21:30,14:21:40,63.4015,63.42,0.029179120367819483,1.5433388799949477,1.5141597596271281,-0.7752182519341058,1.5433388799949477,19370,ML_CRASH_DETECTED,0.5421340855103828,0.6988361363876279
MEOH,2026-04-07,14:34:40,14:34:50,63.5089,63.56,0.08046116371092123,1.3716187809897487,1.2911576172788275,-0.9430174353515813,1.3716187809897487,18580,ML_CRASH_DETECTED,0.517702928171516,0.2690913097652722
MEOH,2026-04-07,14:41:30,14:41:40,63.5,63.6117,0.1759055118110221,1.3858267716535362,1.2099212598425142,-0.9291338582677219,1.3858267716535362,18170,ML_CRASH_DETECTED,0.5465602610121183,0.8158123453797986
MEOH,2026-04-07,14:52:40,14:53:10,63.62,63.647,0.04243948443885731,1.1945928953159353,1.152153410877078,-1.116001257466207,1.1945928953159353,17480,ML_CRASH_DETECTED,0.6523997446999246,0.40974620692528196
MEOH,2026-04-07,15:22:00,15:22:10,63.98,63.98,0.0,0.6251953735542335,0.6251953735542335,-1.672397624257581,0.6251953735542335,15740,ML_CRASH_DETECTED,0.4520060524521645,0.6260780638432124
MEOH,2026-04-07,15:24:20,15:25:20,63.8757,63.8531,-0.0353812169573158,0.7895021111314529,0.8248833280887686,-1.5118425316669803,0.7895021111314529,15550,ML_CRASH_DETECTED,0.5773526706074097,0.2663543214656491
MEOH,2026-04-07,16:12:20,16:12:40,63.7,63.66,-0.06279434850864404,1.0675039246467701,1.130298273155414,-0.6907378335949841,1.0675039246467701,12710,ML_CRASH_DETECTED,0.44236270663552335,0.239906046305789
MEOH,2026-04-07,16:13:50,16:14:00,63.6533,63.705,0.08122124068979417,1.1416532999860083,1.0604320592962142,-0.6178784132166023,1.1416532999860083,12630,ML_CRASH_DETECTED,0.4260232092490656,0.2502489183450922
MEOH,2026-04-07,16:16:00,16:16:30,63.8096,63.785,-0.03855219277351153,0.8939093804066979,0.9324615731802094,-0.8613124044031074,0.8939093804066979,12480,ML_CRASH_DETECTED,0.4289484097350142,0.20196332894599728
MEOH,2026-04-07,16:17:00,16:17:40,63.78,63.85,0.10975227343995027,0.9407337723424182,0.8309814989024679,-0.815302602696775,0.9407337723424182,12410,ML_CRASH_DETECTED,0.4253756042828469,0.22688768876042087
MEOH,2026-04-07,16:30:40,16:33:40,63.73,63.9173,0.29389612427428286,1.0199278204927014,0.7260316962184186,-0.7374862702024146,1.0199278204927014,11450,ML_CRASH_DETECTED,0.8733330945024607,0.24185812521853706
MEOH,2026-04-07,16:37:50,16:39:30,63.57,63.655,0.13371086990719025,1.2741859367626163,1.140475066855426,-0.4876514078968102,1.2741859367626163,11100,ML_CRASH_DETECTED,0.41758854144884866,0.34138648212355494
MEOH,2026-04-07,16:44:30,16:45:40,63.82,63.76,-0.09401441554372027,0.8774678784080149,0.9714822939517351,-0.8774678784080262,0.8774678784080149,10730,ML_CRASH_DETECTED,0.5769184356228242,0.2907960887481715
MEOH,2026-04-07,16:47:20,16:47:30,63.8019,63.8019,0.0,0.9060858689161169,0.9060858689161169,-0.8493477466972071,0.9060858689161169,10620,ML_CRASH_DETECTED,0.618882636262108,0.273869093966902
MEOH,2026-04-07,16:51:20,16:52:10,63.91,63.8821,-0.04365514004067497,0.7354091691441073,0.7790643091847822,-1.0170552339227015,0.7354091691441073,10340,ML_CRASH_DETECTED,0.5975477183501604,0.20095134403647472
MEOH,2026-04-07,16:52:40,16:53:20,63.8578,63.8344,-0.03664391820575592,0.8177544481645125,0.8543983663702684,-0.9361424915985196,0.8177544481645125,10270,ML_CRASH_DETECTED,0.5051533028345879,0.2276929143931544
MEOH,2026-04-07,17:09:30,17:09:50,63.82,63.8499,0.046850517079282075,0.8774678784080149,0.8306173613287328,-0.8774678784080262,0.8774678784080149,9280,ML_CRASH_DETECTED,0.6109537889209122,0.4391210365739054
MEOH,2026-04-07,17:25:50,17:26:00,63.7084,63.7,-0.01318507449566248,1.0541780989633989,1.0673631734590614,-0.7038318337927172,1.0541780989633989,8310,ML_CRASH_DETECTED,0.718892424369328,0.2738245038927898
MEOH,2026-04-07,17:33:10,17:34:10,63.845,63.8995,0.0853629884877507,0.8379669512099563,0.7526039627222056,-0.9162816195473427,0.8379669512099563,7820,ML_CRASH_DETECTED,0.4392222130683077,0.35745453485434764
MEOH,2026-04-07,17:53:40,17:54:00,63.85,63.85,0.0,0.8300704776820579,0.8300704776820579,-0.924040720438533,0.8300704776820579,6630,ML_CRASH_DETECTED,0.5056163573390955,0.27955271469745224
MEOH,2026-04-07,18:08:40,18:08:50,63.6327,63.5944,-0.0601891794627598,1.1743961830945342,1.234585362557294,-0.5857051484535495,1.1743961830945342,5740,ML_CRASH_DETECTED,0.613944484704126,0.34316501543754
MEOH,2026-04-07,18:09:40,18:09:50,63.44,63.44,0.0,1.4817150063051667,1.4817150063051667,-0.2837326607818407,1.4817150063051667,5680,ML_CRASH_DETECTED,0.49838387700664916,0.6255518287914457
MEOH,2026-04-07,18:23:50,18:24:20,63.5095,63.5594,0.0785709224604096,1.3706610822002891,1.2920901597398795,-0.14407293397051382,1.3706610822002891,4810,ML_CRASH_DETECTED,0.4062868576977702,0.3717861650514338
MEOH,2026-04-07,18:39:10,18:39:20,63.6362,63.6362,0.0,1.1688315769954727,1.1688315769954727,-0.1668861434215135,1.1688315769954727,3910,ML_CRASH_DETECTED,0.8504189104735095,0.3323275586995343
MEOH,2026-04-07,19:22:20,19:22:30,63.8649,63.895,0.04713074004657403,0.8065463188699846,0.7594155788234106,-0.33649156265804864,0.8065463188699846,1320,ML_CRASH_DETECTED,0.645140457536155,0.9036537704151639
MEOH,2026-04-07,19:31:20,19:31:30,64.13,64.1104,-0.03056291907063302,0.38983315141119607,0.4203960704818291,-0.7484796507094915,0.38983315141119607,780,ML_CRASH_DETECTED,0.40127381316354516,0.20995696782159395
MEOH,2026-04-07,19:42:10,19:42:20,64.1127,64.2299,0.1828030951745861,0.4169220762812853,0.2341189811066992,-0.7216978851304113,0.4169220762812853,130,ML_CRASH_DETECTED,0.5425568300427135,0.3402591491207513
MEOH,2026-04-07,19:59:30,19:59:50,63.7031,63.81,0.16780972982477008,0.16780972982477008,0.0,0.16780972982477008,0.16780972982477008,0,ML_CRASH_DETECTED,0.6130601323025336,0.22869873648303307
MSTR,2026-04-07,13:36:40,13:36:50,125.85,126.01,0.12713547874454573,0.36551450139055064,0.2383790226460049,-2.820818434644416,0.36551450139055064,330,ML_CRASH_DETECTED,0.4621232583138235,0.44074263187296836
MSTR,2026-04-07,13:37:30,13:37:40,126.1599,125.95,-0.16637616231464233,0.11897599792010695,0.2853521602347493,-3.0595300091391926,0.11897599792010695,280,ML_CRASH_DETECTED,0.5884017433735101,0.6554872944895992
MSTR,2026-04-07,13:55:50,13:56:00,126.0353,125.775,-0.20652944056149414,-0.17082515771376222,0.035704282847731916,-2.9636935049149002,0.0,0,ML_CRASH_DETECTED,0.41035018863047484,0.2529506922105172
BCYC,2026-04-07,13:51:40,13:52:50,4.878,4.87,-0.1640016400164003,1.4760147601476028,1.6400164001640032,-2.8290282902829005,1.4760147601476028,19650,ML_CRASH_DETECTED,0.8762129227610622,0.8628983708883432
BCYC,2026-04-07,13:55:50,13:56:00,4.875,4.87,-0.10256410256410037,1.538461538461542,1.6410256410256425,-2.7692307692307647,1.538461538461542,19460,ML_CRASH_DETECTED,0.7849538425148959,0.2055348097085354
BCYC,2026-04-07,13:56:10,13:56:20,4.87,4.87,0.0,1.6427104722792623,1.6427104722792623,-2.6694045174537964,1.6427104722792623,19440,ML_CRASH_DETECTED,0.7192253437192834,0.2718542573895862
BCYC,2026-04-07,13:57:50,13:58:10,4.87,4.87,0.0,1.6427104722792623,1.6427104722792623,-2.6694045174537964,1.6427104722792623,19330,ML_CRASH_DETECTED,0.47362139161968997,0.38387543607499275
BCYC,2026-04-07,13:59:10,14:00:00,4.87,4.87,0.0,1.6427104722792623,1.6427104722792623,-2.6694045174537964,1.6427104722792623,19220,ML_CRASH_DETECTED,0.613592280586442,0.26848773072133475
BCYC,2026-04-07,14:00:40,14:01:10,4.87,4.87,0.0,1.6427104722792623,1.6427104722792623,-2.6694045174537964,1.6427104722792623,19150,ML_CRASH_DETECTED,0.5170017185723713,0.2014833990650073
BCYC,2026-04-07,16:04:30,16:07:10,4.82,4.805,-0.31120331950208646,2.697095435684645,3.0082987551867313,-1.244813278008309,2.697095435684645,11590,ML_CRASH_DETECTED,0.8215592633372599,0.5386640277444757
BCYC,2026-04-07,16:46:40,16:47:00,4.84,4.84,0.0,2.2727272727272796,2.2727272727272796,-0.20661157024792948,2.2727272727272796,9200,ML_CRASH_DETECTED,0.47921893634732193,0.2495280023101502
BCYC,2026-04-07,16:58:20,16:58:50,4.835,4.835,0.0,2.3784901758014523,2.3784901758014523,0.0,2.3784901758014523,8490,ML_CRASH_DETECTED,0.8708084780296395,0.3323275586995343
BCYC,2026-04-07,17:09:00,17:09:30,4.85,4.8498,-0.004123711340196575,2.0618556701031037,2.0659793814433,-0.004123711340196575,2.0618556701031037,7850,ML_CRASH_DETECTED,0.5323887574028591,0.29587983378703486
BCYC,2026-04-07,17:09:40,17:10:40,4.855,4.8542,-0.016477857878492277,1.9567456230689957,1.973223480947488,-0.10298661174048983,1.9567456230689957,7780,ML_CRASH_DETECTED,0.8655231869270882,0.4588645593242596
BCYC,2026-04-07,18:12:50,18:13:10,4.92,4.9211,0.022357723577237823,0.6097560975609807,0.5873983739837428,-1.4227642276422823,0.6097560975609807,4030,ML_CRASH_DETECTED,0.5734032854594479,0.9365558169490982
BCYC,2026-04-07,18:28:10,18:29:30,4.915,4.9179,0.059003051882000945,0.7121057985757913,0.6531027466937903,-1.3224821973550436,0.7121057985757913,3050,ML_CRASH_DETECTED,0.8607208814142353,0.7370770796879412
BCYC,2026-04-07,18:51:40,18:52:30,4.9145,4.9191,0.09360056974259716,0.7223522230135286,0.6287516532709315,-1.3124427713907958,0.7223522230135286,1670,ML_CRASH_DETECTED,0.48632579499607353,0.9476641680815269
BCYC,2026-04-07,18:56:10,18:56:30,4.895,4.9018,0.138917262512771,1.12359550561799,0.984678243105219,-0.9193054136874348,1.12359550561799,1430,ML_CRASH_DETECTED,0.5845045487293725,0.7230117447236936
BCYC,2026-04-07,19:10:40,19:11:10,4.9,4.8954,-0.09387755102040687,1.0204081632653024,1.1142857142857092,-1.0204081632653206,1.0204081632653024,550,ML_CRASH_DETECTED,0.558462037554851,0.24716959337314207
BCYC,2026-04-07,19:11:50,19:13:00,4.9,4.895,-0.10204081632654656,1.0204081632653024,1.1224489795918489,-1.0204081632653206,1.0204081632653024,440,ML_CRASH_DETECTED,0.5070073140732546,0.8746266709415619
BCYC,2026-04-07,19:23:30,19:23:50,4.9301,4.9301,0.0,0.0,0.0,-1.6247134946552955,0.0,0,ML_CRASH_DETECTED,0.5814493941353686,0.2693077757171508
BCYC,2026-04-07,19:36:50,19:37:00,4.8708,4.88,0.18888067668555217,0.7021433850702191,0.5132627083846669,-0.4270345733760445,0.7021433850702191,1120,ML_CRASH_DETECTED,0.46585451907607645,0.3113658981370624
BCYC,2026-04-07,19:39:50,19:40:00,4.8733,4.8713,-0.04103995239366893,0.6504832454394319,0.6915231978331009,-0.47811544538609896,0.6504832454394319,940,ML_CRASH_DETECTED,0.4058641969582458,0.8426456112308104
BCYC,2026-04-07,19:40:40,19:40:50,4.8693,4.8693,0.0,0.7331649313043002,0.7331649313043002,-0.3963608732261376,0.7331649313043002,890,ML_CRASH_DETECTED,0.48986474267250907,0.3502088863625527
BCYC,2026-04-07,19:41:00,19:41:10,4.8693,4.86,-0.19099254512968275,0.7331649313043002,0.9241574764339829,-0.3963608732261376,0.7331649313043002,870,ML_CRASH_DETECTED,0.7257637758386247,0.8540738583000873
BCYC,2026-04-07,19:48:10,19:48:20,4.8899,4.89,0.002045031595733388,0.30879977095646816,0.3067547393607348,-0.40696128755188876,0.30879977095646816,440,ML_CRASH_DETECTED,0.4065961013811089,0.2849717370739219
BCYC,2026-04-07,19:50:40,19:50:50,4.875,4.875,0.0,0.6153846153846205,0.6153846153846205,-0.10256410256410037,0.6153846153846205,290,ML_CRASH_DETECTED,0.46565612383648813,0.29241570121325666
BCYC,2026-04-07,19:51:50,19:52:00,4.89,4.895,0.10224948875255406,0.3067484662576803,0.20449897750512624,-0.17995910020449732,0.3067484662576803,220,ML_CRASH_DETECTED,0.6688586197348796,0.6278091641093908
SMCI,2026-04-07,13:32:30,13:32:40,22.06,22.04,-0.09066183136899172,1.767452402538535,1.8581142339075267,-0.7479601087941938,1.767452402538535,1390,ML_CRASH_DETECTED,0.5981073051751752,0.6633489157693695
SMCI,2026-04-07,13:33:50,13:34:00,22.0889,22.079,-0.04481889093616361,1.634305012925047,1.6791239038612105,-0.8778164598508722,1.634305012925047,1310,ML_CRASH_DETECTED,0.5266100798406427,0.6828447571342204
SMCI,2026-04-07,13:34:30,13:34:40,22.0732,22.06,-0.05980102567820348,1.7065944221952394,1.766395447873443,-0.8073138466556745,1.7065944221952394,1270,ML_CRASH_DETECTED,0.6204176940962122,0.298733681635955
SMCI,2026-04-07,13:35:30,13:35:40,22.0035,22.08,0.3476719612788845,2.0287681505215107,1.6810961892426262,-0.4931033699184193,2.0287681505215107,1210,ML_CRASH_DETECTED,0.5271949340071918,0.6649235575630754
SMCI,2026-04-07,13:55:30,13:55:50,22.4,22.4499,0.22276785714286135,0.22276785714286135,0.0,-2.2544642857142816,0.22276785714286135,0,ML_CRASH_DETECTED,0.5283147658009174,0.21805971742723387
SMCI,2026-04-07,13:58:20,13:58:50,22.2801,22.2659,-0.06373400478454957,0.1530513776868088,0.21678538247135837,-1.7284482565159105,0.1530513776868088,200,ML_CRASH_DETECTED,0.4022136271958972,0.3927885187271617
SMCI,2026-04-07,14:00:30,14:00:40,22.16,22.15,-0.04512635379062077,0.695848375451261,0.7409747292418818,-1.195848375451266,0.695848375451261,90,ML_CRASH_DETECTED,0.4448108458785792,0.5221520216465078
SMCI,2026-04-07,14:24:00,14:24:10,22.2201,22.1117,-0.4878465893492811,-0.02835270768358166,0.45949388166569943,-1.1480596396955856,0.0,0,ML_CRASH_DETECTED,0.44265075791401515,0.20016928930654448
SMCI,2026-04-07,14:27:30,14:27:40,22.1492,21.985,-0.7413360301952261,-0.08668484640529427,0.6546511837899318,-0.8316327452007323,0.0,0,ML_CRASH_DETECTED,0.45406592108950355,0.43039309570258816
NVDA,2026-04-07,13:34:00,13:34:10,175.94,175.97,0.01705126747754981,0.18756394225304793,0.1705126747754981,0.01705126747754981,0.18756394225304793,30,ML_CRASH_DETECTED,0.5756939397023204,0.37520298411056086
TSLA,2026-04-07,13:32:10,13:32:20,346.988,347.24,0.0726249899131986,0.14035067495130185,0.06772568503810325,-0.24718434066884806,0.14035067495130185,20,ML_CRASH_DETECTED,0.512462835983309,0.2535014470603762
AMZN,2026-04-07,13:36:30,13:36:40,211.51,211.46,-0.023639544229579194,0.44915134036216586,0.47279088459174506,-0.023639544229579194,0.44915134036216586,400,ML_CRASH_DETECTED,0.7391880684708712,0.23360395484992685
AMZN,2026-04-07,13:37:10,13:37:20,211.775,211.9345,0.07531578326053992,0.3234564986424282,0.24814071538188828,-0.10208948176131027,0.3234564986424282,360,ML_CRASH_DETECTED,0.8164474375127885,0.21506537384910387
AMZN,2026-04-07,13:37:40,13:37:50,212.008,211.965,-0.02028225349987093,0.21319950190558762,0.23348175540545854,-0.2118787970265362,0.21319950190558762,330,ML_CRASH_DETECTED,0.5181331205121473,0.34260804265771455
